"date_planting","region","site","block_ID_original","plot_ID_original","position_ID_original","species","functional_group","treat_warming","treat_competition","added_focals","block_ID","position_ID","ind_number","unique_plot_ID","unique_plant_ID"
2021-06-17,"CHE","hi",5,4,23,"scacol","forb","warm","bare","wf","05","23",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.23.1"
2021-06-17,"CHE","hi",5,4,24,"scacol","forb","warm","bare","wf","05","24",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.24.1"
2021-06-17,"CHE","hi",5,4,25,"cenjac","forb","warm","bare","wf","05","25",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.25.1"
2021-06-17,"CHE","hi",5,4,26,"salpra","forb","warm","bare","wf","05","26",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.26.1"
2021-06-17,"CHE","hi",5,4,27,"medlup","legume","warm","bare","wf","05","27",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.27.1"
2021-06-17,"CHE","hi",5,4,28,"salpra","forb","warm","bare","wf","05","28",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.28.1"
2021-06-17,"CHE","hi",5,4,29,"plamed","forb","warm","bare","wf","05","29",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.29.1"
2021-06-17,"CHE","hi",5,4,30,"cenjac","forb","warm","bare","wf","05","30",1,"CHE.hi.warm.bare.wf.05","CHE.hi.warm.bare.wf.05.30.1"
2021-06-17,"CHE","hi",5,5,1,"brapin","graminoid","ambi","vege","wf","05","01",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.01.1"
2021-06-17,"CHE","hi",5,5,2,"daucar","forb","ambi","vege","wf","05","02",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.02.1"
2021-06-17,"CHE","hi",5,5,3,"broere","graminoid","ambi","vege","wf","05","03",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.03.1"
2021-06-17,"CHE","hi",5,5,4,"broere","graminoid","ambi","vege","wf","05","04",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.04.1"
2021-06-17,"CHE","hi",5,5,5,"hypper","forb","ambi","vege","wf","05","05",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.05.1"
2021-06-17,"CHE","hi",5,5,6,"scacol","forb","ambi","vege","wf","05","06",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.06.1"
2021-06-17,"CHE","hi",5,5,7,"broere","graminoid","ambi","vege","wf","05","07",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.07.1"
2021-06-17,"CHE","hi",5,5,8,"brapin","graminoid","ambi","vege","wf","05","08",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.08.1"
2021-06-17,"CHE","hi",5,5,9,"medlup","legume","ambi","vege","wf","05","09",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.09.1"
2021-06-17,"CHE","hi",5,5,10,"plamed","forb","ambi","vege","wf","05","10",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.10.1"
2021-06-17,"CHE","hi",5,5,11,"silvul","forb","ambi","vege","wf","05","11",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.11.1"
2021-06-17,"CHE","hi",5,5,12,"daucar","forb","ambi","vege","wf","05","12",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.12.1"
2021-06-17,"CHE","hi",5,5,13,"daucar","forb","ambi","vege","wf","05","13",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.13.1"
2021-06-17,"CHE","hi",5,5,14,"cenjac","forb","ambi","vege","wf","05","14",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.14.1"
2021-06-17,"CHE","hi",5,5,15,"hypper","forb","ambi","vege","wf","05","15",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.15.1"
2021-06-17,"CHE","hi",5,5,16,"brapin","graminoid","ambi","vege","wf","05","16",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.16.1"
2021-06-17,"CHE","hi",5,5,17,"plamed","forb","ambi","vege","wf","05","17",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.17.1"
2021-06-17,"CHE","hi",5,5,18,"hypper","forb","ambi","vege","wf","05","18",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.18.1"
2021-06-17,"CHE","hi",5,5,19,"salpra","forb","ambi","vege","wf","05","19",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.19.1"
2021-06-17,"CHE","hi",5,5,20,"silvul","forb","ambi","vege","wf","05","20",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.20.1"
2021-06-17,"CHE","hi",5,5,21,"medlup","legume","ambi","vege","wf","05","21",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.21.1"
2021-06-17,"CHE","hi",5,5,22,"silvul","forb","ambi","vege","wf","05","22",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.22.1"
2021-06-17,"CHE","hi",5,5,23,"scacol","forb","ambi","vege","wf","05","23",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.23.1"
2021-06-17,"CHE","hi",5,5,24,"scacol","forb","ambi","vege","wf","05","24",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.24.1"
2021-06-17,"CHE","hi",5,5,25,"cenjac","forb","ambi","vege","wf","05","25",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.25.1"
2021-06-17,"CHE","hi",5,5,26,"salpra","forb","ambi","vege","wf","05","26",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.26.1"
2021-06-17,"CHE","hi",5,5,27,"medlup","legume","ambi","vege","wf","05","27",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.27.1"
2021-06-17,"CHE","hi",5,5,28,"salpra","forb","ambi","vege","wf","05","28",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.28.1"
2021-06-17,"CHE","hi",5,5,29,"plamed","forb","ambi","vege","wf","05","29",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.29.1"
2021-06-17,"CHE","hi",5,5,30,"cenjac","forb","ambi","vege","wf","05","30",1,"CHE.hi.ambi.vege.wf.05","CHE.hi.ambi.vege.wf.05.30.1"
2021-06-17,"CHE","hi",6,1,1,"brapin","graminoid","warm","bare","wf","06","01",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.01.1"
2021-06-17,"CHE","hi",6,1,2,"daucar","forb","warm","bare","wf","06","02",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.02.1"
2021-06-17,"CHE","hi",6,1,3,"broere","graminoid","warm","bare","wf","06","03",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.03.1"
2021-06-17,"CHE","hi",6,1,4,"broere","graminoid","warm","bare","wf","06","04",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.04.1"
2021-06-17,"CHE","hi",6,1,5,"hypper","forb","warm","bare","wf","06","05",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.05.1"
2021-06-17,"CHE","hi",6,1,6,"scacol","forb","warm","bare","wf","06","06",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.06.1"
2021-06-17,"CHE","hi",6,1,7,"broere","graminoid","warm","bare","wf","06","07",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.07.1"
2021-06-17,"CHE","hi",6,1,8,"brapin","graminoid","warm","bare","wf","06","08",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.08.1"
2021-06-17,"CHE","hi",6,1,9,"medlup","legume","warm","bare","wf","06","09",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.09.1"
2021-06-17,"CHE","hi",6,1,10,"plamed","forb","warm","bare","wf","06","10",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.10.1"
2021-06-17,"CHE","hi",6,1,11,"silvul","forb","warm","bare","wf","06","11",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.11.1"
2021-06-17,"CHE","hi",6,1,12,"daucar","forb","warm","bare","wf","06","12",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.12.1"
2021-06-17,"CHE","hi",6,1,13,"daucar","forb","warm","bare","wf","06","13",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.13.1"
2021-06-17,"CHE","hi",6,1,14,"cenjac","forb","warm","bare","wf","06","14",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.14.1"
2021-06-17,"CHE","hi",6,1,15,"hypper","forb","warm","bare","wf","06","15",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.15.1"
2021-06-17,"CHE","hi",6,1,16,"brapin","graminoid","warm","bare","wf","06","16",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.16.1"
2021-06-17,"CHE","hi",6,1,17,"plamed","forb","warm","bare","wf","06","17",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.17.1"
2021-06-17,"CHE","hi",6,1,18,"hypper","forb","warm","bare","wf","06","18",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.18.1"
2021-06-17,"CHE","hi",6,1,19,"salpra","forb","warm","bare","wf","06","19",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.19.1"
2021-06-17,"CHE","hi",6,1,20,"silvul","forb","warm","bare","wf","06","20",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.20.1"
2021-06-17,"CHE","hi",6,1,21,"medlup","legume","warm","bare","wf","06","21",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.21.1"
2021-06-17,"CHE","hi",6,1,22,"silvul","forb","warm","bare","wf","06","22",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.22.1"
2021-06-17,"CHE","hi",6,1,23,"scacol","forb","warm","bare","wf","06","23",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.23.1"
2021-06-17,"CHE","hi",6,1,24,"scacol","forb","warm","bare","wf","06","24",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.24.1"
2021-06-17,"CHE","hi",6,1,25,"cenjac","forb","warm","bare","wf","06","25",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.25.1"
2021-06-17,"CHE","hi",6,1,26,"salpra","forb","warm","bare","wf","06","26",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.26.1"
2021-06-17,"CHE","hi",6,1,27,"medlup","legume","warm","bare","wf","06","27",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.27.1"
2021-06-17,"CHE","hi",6,1,28,"salpra","forb","warm","bare","wf","06","28",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.28.1"
2021-06-17,"CHE","hi",6,1,29,"plamed","forb","warm","bare","wf","06","29",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.29.1"
2021-06-17,"CHE","hi",6,1,30,"cenjac","forb","warm","bare","wf","06","30",1,"CHE.hi.warm.bare.wf.06","CHE.hi.warm.bare.wf.06.30.1"
2021-06-17,"CHE","hi",6,4,1,"brapin","graminoid","ambi","vege","wf","06","01",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.01.1"
2021-06-17,"CHE","hi",6,4,2,"daucar","forb","ambi","vege","wf","06","02",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.02.1"
2021-06-17,"CHE","hi",6,4,3,"broere","graminoid","ambi","vege","wf","06","03",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.03.1"
2021-06-17,"CHE","hi",6,4,4,"broere","graminoid","ambi","vege","wf","06","04",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.04.1"
2021-06-17,"CHE","hi",6,4,5,"hypper","forb","ambi","vege","wf","06","05",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.05.1"
2021-06-17,"CHE","hi",6,4,6,"scacol","forb","ambi","vege","wf","06","06",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.06.1"
2021-06-17,"CHE","hi",6,4,7,"broere","graminoid","ambi","vege","wf","06","07",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.07.1"
2021-06-17,"CHE","hi",6,4,8,"brapin","graminoid","ambi","vege","wf","06","08",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.08.1"
2021-06-17,"CHE","hi",6,4,9,"medlup","legume","ambi","vege","wf","06","09",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.09.1"
2021-06-17,"CHE","hi",6,4,10,"plamed","forb","ambi","vege","wf","06","10",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.10.1"
2021-06-17,"CHE","hi",6,4,11,"silvul","forb","ambi","vege","wf","06","11",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.11.1"
2021-06-17,"CHE","hi",6,4,12,"daucar","forb","ambi","vege","wf","06","12",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.12.1"
2021-06-17,"CHE","hi",6,4,13,"daucar","forb","ambi","vege","wf","06","13",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.13.1"
2021-06-17,"CHE","hi",6,4,14,"cenjac","forb","ambi","vege","wf","06","14",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.14.1"
2021-06-17,"CHE","hi",6,4,15,"hypper","forb","ambi","vege","wf","06","15",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.15.1"
2021-06-17,"CHE","hi",6,4,16,"brapin","graminoid","ambi","vege","wf","06","16",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.16.1"
2021-06-17,"CHE","hi",6,4,17,"plamed","forb","ambi","vege","wf","06","17",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.17.1"
2021-06-17,"CHE","hi",6,4,18,"hypper","forb","ambi","vege","wf","06","18",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.18.1"
2021-06-17,"CHE","hi",6,4,19,"salpra","forb","ambi","vege","wf","06","19",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.19.1"
2021-06-17,"CHE","hi",6,4,20,"silvul","forb","ambi","vege","wf","06","20",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.20.1"
2021-06-17,"CHE","hi",6,4,21,"medlup","legume","ambi","vege","wf","06","21",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.21.1"
2021-06-17,"CHE","hi",6,4,22,"silvul","forb","ambi","vege","wf","06","22",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.22.1"
2021-06-17,"CHE","hi",6,4,23,"scacol","forb","ambi","vege","wf","06","23",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.23.1"
2021-06-17,"CHE","hi",6,4,24,"scacol","forb","ambi","vege","wf","06","24",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.24.1"
2021-06-17,"CHE","hi",6,4,25,"cenjac","forb","ambi","vege","wf","06","25",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.25.1"
2021-06-17,"CHE","hi",6,4,26,"salpra","forb","ambi","vege","wf","06","26",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.26.1"
2021-06-17,"CHE","hi",6,4,27,"medlup","legume","ambi","vege","wf","06","27",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.27.1"
2021-06-17,"CHE","hi",6,4,28,"salpra","forb","ambi","vege","wf","06","28",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.28.1"
2021-06-17,"CHE","hi",6,4,29,"plamed","forb","ambi","vege","wf","06","29",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.29.1"
2021-06-17,"CHE","hi",6,4,30,"cenjac","forb","ambi","vege","wf","06","30",1,"CHE.hi.ambi.vege.wf.06","CHE.hi.ambi.vege.wf.06.30.1"
2021-06-17,"CHE","hi",6,5,1,"brapin","graminoid","ambi","bare","wf","06","01",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.01.1"
2021-06-17,"CHE","hi",6,5,2,"daucar","forb","ambi","bare","wf","06","02",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.02.1"
2021-06-17,"CHE","hi",6,5,3,"broere","graminoid","ambi","bare","wf","06","03",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.03.1"
2021-06-17,"CHE","hi",6,5,4,"broere","graminoid","ambi","bare","wf","06","04",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.04.1"
2021-06-17,"CHE","hi",6,5,5,"hypper","forb","ambi","bare","wf","06","05",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.05.1"
2021-06-17,"CHE","hi",6,5,6,"scacol","forb","ambi","bare","wf","06","06",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.06.1"
2021-06-17,"CHE","hi",6,5,7,"broere","graminoid","ambi","bare","wf","06","07",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.07.1"
2021-06-17,"CHE","hi",6,5,8,"brapin","graminoid","ambi","bare","wf","06","08",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.08.1"
2021-06-17,"CHE","hi",6,5,9,"medlup","legume","ambi","bare","wf","06","09",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.09.1"
2021-06-17,"CHE","hi",6,5,10,"plamed","forb","ambi","bare","wf","06","10",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.10.1"
2021-06-17,"CHE","hi",6,5,11,"silvul","forb","ambi","bare","wf","06","11",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.11.1"
2021-06-17,"CHE","hi",6,5,12,"daucar","forb","ambi","bare","wf","06","12",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.12.1"
2021-06-17,"CHE","hi",6,5,13,"daucar","forb","ambi","bare","wf","06","13",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.13.1"
2021-06-17,"CHE","hi",6,5,14,"cenjac","forb","ambi","bare","wf","06","14",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.14.1"
2021-06-17,"CHE","hi",6,5,15,"hypper","forb","ambi","bare","wf","06","15",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.15.1"
2021-06-17,"CHE","hi",6,5,16,"brapin","graminoid","ambi","bare","wf","06","16",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.16.1"
2021-06-17,"CHE","hi",6,5,17,"plamed","forb","ambi","bare","wf","06","17",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.17.1"
2021-06-17,"CHE","hi",6,5,18,"hypper","forb","ambi","bare","wf","06","18",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.18.1"
2021-06-17,"CHE","hi",6,5,19,"salpra","forb","ambi","bare","wf","06","19",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.19.1"
2021-06-17,"CHE","hi",6,5,20,"silvul","forb","ambi","bare","wf","06","20",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.20.1"
2021-06-17,"CHE","hi",6,5,21,"medlup","legume","ambi","bare","wf","06","21",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.21.1"
2021-06-17,"CHE","hi",6,5,22,"silvul","forb","ambi","bare","wf","06","22",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.22.1"
2021-06-17,"CHE","hi",6,5,23,"scacol","forb","ambi","bare","wf","06","23",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.23.1"
2021-06-17,"CHE","hi",6,5,24,"scacol","forb","ambi","bare","wf","06","24",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.24.1"
2021-06-17,"CHE","hi",6,5,25,"cenjac","forb","ambi","bare","wf","06","25",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.25.1"
2021-06-17,"CHE","hi",6,5,26,"salpra","forb","ambi","bare","wf","06","26",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.26.1"
2021-06-17,"CHE","hi",6,5,27,"medlup","legume","ambi","bare","wf","06","27",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.27.1"
2021-06-17,"CHE","hi",6,5,28,"salpra","forb","ambi","bare","wf","06","28",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.28.1"
2021-06-17,"CHE","hi",6,5,29,"plamed","forb","ambi","bare","wf","06","29",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.29.1"
2021-06-17,"CHE","hi",6,5,30,"cenjac","forb","ambi","bare","wf","06","30",1,"CHE.hi.ambi.bare.wf.06","CHE.hi.ambi.bare.wf.06.30.1"
2021-06-17,"CHE","hi",6,6,1,"brapin","graminoid","warm","vege","wf","06","01",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.01.1"
2021-06-17,"CHE","hi",6,6,2,"daucar","forb","warm","vege","wf","06","02",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.02.1"
2021-06-17,"CHE","hi",6,6,3,"broere","graminoid","warm","vege","wf","06","03",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.03.1"
2021-06-17,"CHE","hi",6,6,4,"broere","graminoid","warm","vege","wf","06","04",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.04.1"
2021-06-17,"CHE","hi",6,6,5,"hypper","forb","warm","vege","wf","06","05",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.05.1"
2021-06-17,"CHE","hi",6,6,6,"scacol","forb","warm","vege","wf","06","06",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.06.1"
2021-06-17,"CHE","hi",6,6,7,"broere","graminoid","warm","vege","wf","06","07",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.07.1"
2021-06-17,"CHE","hi",6,6,8,"brapin","graminoid","warm","vege","wf","06","08",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.08.1"
2021-06-17,"CHE","hi",6,6,9,"medlup","legume","warm","vege","wf","06","09",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.09.1"
2021-06-17,"CHE","hi",6,6,10,"plamed","forb","warm","vege","wf","06","10",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.10.1"
2021-06-17,"CHE","hi",6,6,11,"silvul","forb","warm","vege","wf","06","11",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.11.1"
2021-06-17,"CHE","hi",6,6,12,"daucar","forb","warm","vege","wf","06","12",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.12.1"
2021-06-17,"CHE","hi",6,6,13,"daucar","forb","warm","vege","wf","06","13",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.13.1"
2021-06-17,"CHE","hi",6,6,14,"cenjac","forb","warm","vege","wf","06","14",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.14.1"
2021-06-17,"CHE","hi",6,6,15,"hypper","forb","warm","vege","wf","06","15",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.15.1"
2021-06-17,"CHE","hi",6,6,16,"brapin","graminoid","warm","vege","wf","06","16",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.16.1"
2021-06-17,"CHE","hi",6,6,17,"plamed","forb","warm","vege","wf","06","17",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.17.1"
2021-06-17,"CHE","hi",6,6,18,"hypper","forb","warm","vege","wf","06","18",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.18.1"
2021-06-17,"CHE","hi",6,6,19,"salpra","forb","warm","vege","wf","06","19",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.19.1"
2021-06-17,"CHE","hi",6,6,20,"silvul","forb","warm","vege","wf","06","20",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.20.1"
2021-06-17,"CHE","hi",6,6,21,"medlup","legume","warm","vege","wf","06","21",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.21.1"
2021-06-17,"CHE","hi",6,6,22,"silvul","forb","warm","vege","wf","06","22",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.22.1"
2021-06-17,"CHE","hi",6,6,23,"scacol","forb","warm","vege","wf","06","23",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.23.1"
2021-06-17,"CHE","hi",6,6,24,"scacol","forb","warm","vege","wf","06","24",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.24.1"
2021-06-17,"CHE","hi",6,6,25,"cenjac","forb","warm","vege","wf","06","25",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.25.1"
2021-06-17,"CHE","hi",6,6,26,"salpra","forb","warm","vege","wf","06","26",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.26.1"
2021-06-17,"CHE","hi",6,6,27,"medlup","legume","warm","vege","wf","06","27",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.27.1"
2021-06-17,"CHE","hi",6,6,28,"salpra","forb","warm","vege","wf","06","28",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.28.1"
2021-06-17,"CHE","hi",6,6,29,"plamed","forb","warm","vege","wf","06","29",1,"CHE.hi.warm.vege.wf.06","CHE.hi.warm.vege.wf.06.29.1"
